year,var_name,description,value
2029,Mining (gdp_dfl_mi),,114.14642677239111
2030,Mining (gdp_dfl_mi),,80.02367734164517
2031,Mining (gdp_dfl_mi),,75.76589235846663
2032,Mining (gdp_dfl_mi),,83.93980250718923
2024,Manufacturing (gdp_dfl_m),,1.753644
2025,Manufacturing (gdp_dfl_m),,1.631173
2026,Manufacturing (gdp_dfl_m),,1.984082
2027,Manufacturing (gdp_dfl_m),,1.679561
2028,Manufacturing (gdp_dfl_m),,1.784705
2029,Manufacturing (gdp_dfl_m),,1.555187
2030,Manufacturing (gdp_dfl_m),,1.655032
2031,Manufacturing (gdp_dfl_m),,1.594239
2032,Manufacturing (gdp_dfl_m),,1.509397
2024,Manufacturing (gdp_dfl_m),,100.28889785952946
2025,Manufacturing (gdp_dfl_m),,92.61919710643582
2026,Manufacturing (gdp_dfl_m),,175.00307380073812
2027,Manufacturing (gdp_dfl_m),,214.51391493212674
2028,Manufacturing (gdp_dfl_m),,222.44003564509507
2029,Manufacturing (gdp_dfl_m),,154.31764705882352
2030,Manufacturing (gdp_dfl_m),,184.24038479217083
2031,Manufacturing (gdp_dfl_m),,168.1186440677966
2032,Manufacturing (gdp_dfl_m),,142.6165158371041
2024,Energy and Water (gdp_dfl_e),,1.17396
2025,Energy and Water (gdp_dfl_e),,1.224328
2026,Energy and Water (gdp_dfl_e),,1.318838
2027,Energy and Water (gdp_dfl_e),,1.534643
2028,Energy and Water (gdp_dfl_e),,1.495989
2029,Energy and Water (gdp_dfl_e),,1.444197
2030,Energy and Water (gdp_dfl_e),,1.465603
2031,Energy and Water (gdp_dfl_e),,1.40453
2032,Energy and Water (gdp_dfl_e),,1.593605
2024,Energy and Water (gdp_dfl_e),,119.31820607509553
2025,Energy and Water (gdp_dfl_e),,95.40278127684518
2026,Energy and Water (gdp_dfl_e),,97.98685862343868
2027,Energy and Water (gdp_dfl_e),,99.94559768704411
2028,Energy and Water (gdp_dfl_e),,99.07542059764648
2029,Energy and Water (gdp_dfl_e),,104.0597803080041
2030,Energy and Water (gdp_dfl_e),,94.22674388300892
2031,Energy and Water (gdp_dfl_e),,102.87427631392538
2032,Energy and Water (gdp_dfl_e),,96.60551892313306
2024,Construction (gdp_dfl_c),,0.8154497
2025,Construction (gdp_dfl_c),,1.005118
2026,Construction (gdp_dfl_c),,1.042167
2027,Construction (gdp_dfl_c),,1.020066
2028,Construction (gdp_dfl_c),,0.8855847
2029,Construction (gdp_dfl_c),,0.8626108
2030,Construction (gdp_dfl_c),,0.9336335
2031,Construction (gdp_dfl_c),,0.9088446
2032,Construction (gdp_dfl_c),,0.9187347
2024,Construction (gdp_dfl_c),,104.70039658131674
2025,Construction (gdp_dfl_c),,101.84682275699022
2026,Construction (gdp_dfl_c),,101.71359135986494
2027,Construction (gdp_dfl_c),,102.27373392891043
2028,Construction (gdp_dfl_c),,97.78326580503982
2029,Construction (gdp_dfl_c),,96.33771290342942
2030,Construction (gdp_dfl_c),,98.95687836922261
2031,Construction (gdp_dfl_c),,100.2674794360187
2032,Construction (gdp_dfl_c),,102.78911868936534
2024,Transport (gdp_dfl_t),,1.045342
2025,Transport (gdp_dfl_t),,1.093984
2026,Transport (gdp_dfl_t),,1.280561
2027,Transport (gdp_dfl_t),,1.739586
2028,Transport (gdp_dfl_t),,1.547917
2029,Transport (gdp_dfl_t),,1.740133
2030,Transport (gdp_dfl_t),,1.555729
2031,Transport (gdp_dfl_t),,2.133925
2032,Transport (gdp_dfl_t),,2.42881
2024,Transport (gdp_dfl_t),,99.96464698301912
2025,Transport (gdp_dfl_t),,94.32341082037173
2026,Transport (gdp_dfl_t),,98.11823071352491
2027,Transport (gdp_dfl_t),,103.91041293313098
2028,Transport (gdp_dfl_t),,103.75420135115176
2029,Transport (gdp_dfl_t),,113.23606768144406
2030,Transport (gdp_dfl_t),,105.55093426361199
2031,Transport (gdp_dfl_t),,107.60140578248057
2032,Transport (gdp_dfl_t),,110.8947320924511
2024,Trade (gdp_dfl_tr),,0.7042629
2025,Trade (gdp_dfl_tr),,0.7031063
2026,Trade (gdp_dfl_tr),,0.6938437
2027,Trade (gdp_dfl_tr),,0.7432313
2028,Trade (gdp_dfl_tr),,0.6947297
2029,Trade (gdp_dfl_tr),,0.68663
2030,Trade (gdp_dfl_tr),,0.7223828
2031,Trade (gdp_dfl_tr),,0.744888
2032,Trade (gdp_dfl_tr),,0.745229
2024,Trade (gdp_dfl_tr),,104.8575644648976
2025,Trade (gdp_dfl_tr),,95.64701008078866
2026,Trade (gdp_dfl_tr),,96.95756402943873
2027,Trade (gdp_dfl_tr),,99.7967377154136
2028,Trade (gdp_dfl_tr),,100.49456331705169
2029,Trade (gdp_dfl_tr),,101.4250536901115
