year,var_name,description,value
2030,"dCPInonFood,t",непродовольственные товары,101.74092969612417
2031,"dCPInonFood,t",непродовольственные товары,102.20597185520529
2032,"dCPInonFood,t",непродовольственные товары,103.50222959631144
2033,"dCPInonFood,t",непродовольственные товары,98.55310250884415
2034,"dCPInonFood,t",непродовольственные товары,101.35422202895332
2035,"dCPInonFood,t",непродовольственные товары,101.03610565554763
2021,нац. Банк,,8.7
2022,нац. Банк,,7.5
2023,нац. Банк,,7.1
2024,нац. Банк,,6.8
2025,нац. Банк,,5
2026,нац. Банк,,5
2027,нац. Банк,,5
2028,нац. Банк,,5
2001,,"ИПЦ, ср. годовой, расчетный",141.79331272187082
2002,,"ИПЦ, ср. годовой, расчетный",112.23532618541452
2003,,"ИПЦ, ср. годовой, расчетный",116.34790379698252
2004,,"ИПЦ, ср. годовой, расчетный",107.17555880100979
2005,,"ИПЦ, ср. годовой, расчетный",107.09693609348041
2006,,"ИПЦ, ср. годовой, расчетный",109.9610700602409
2007,,"ИПЦ, ср. годовой, расчетный",113.0660577213602
2008,,"ИПЦ, ср. годовой, расчетный",120.66751797422421
2009,,"ИПЦ, ср. годовой, расчетный",107.50724971430361
2010,,"ИПЦ, ср. годовой, расчетный",106.87592468960663
2001,,"Все товары, в том числе:",142.92070346954318
2002,,"Все товары, в том числе:",112.65397879956684
2003,,"Все товары, в том числе:",113.88207082159094
2004,,"Все товары, в том числе:",105.57749844699555
2005,,"Все товары, в том числе:",106.86091191844973
2006,,"Все товары, в том числе:",109.10879066183617
2007,,"Все товары, в том числе:",112.42506667946871
2008,,"Все товары, в том числе:",120.7660132408818
2009,,"Все товары, в том числе:",105.75935604643439
2010,,"Все товары, в том числе:",106.58720006813432
2001,,"продтовары, включая алкогольные напитки",145.5433409638222
2002,,"продтовары, включая алкогольные напитки",113.66687573798787
2003,,"продтовары, включая алкогольные напитки",115.24602847680914
2004,,"продтовары, включая алкогольные напитки",105.07478827974886
2005,,"продтовары, включая алкогольные напитки",107.93194825017946
2006,,"продтовары, включая алкогольные напитки",111.1076902270852
2007,,"продтовары, включая алкогольные напитки",114.89171816092012
2008,,"продтовары, включая алкогольные напитки",126.41568637736698
2009,,"продтовары, включая алкогольные напитки",105.92589494535868
2010,,"продтовары, включая алкогольные напитки",106.38601479393706
2001,,непродовольственные товары,131.79551811469392
2002,,непродовольственные товары,109.23564354105419
2003,,непродовольственные товары,108.0920271605026
2004,,непродовольственные товары,107.42871415996002
2005,,непродовольственные товары,103.84767064606983
2006,,непродовольственные товары,102.99129693138268
2007,,непродовольственные товары,106.39448578676591
2008,,непродовольственные товары,107.82213624440915
2009,,непродовольственные товары,105.49486574048528
2010,,непродовольственные товары,106.91057600591726
2001,,Услуги,125.23283398734257
2002,,Услуги,106.41584909598693
2003,,Услуги,140.76103587091572
2004,,Услуги,119.89111632737485
2005,,Услуги,110.69988887755302
2006,,Услуги,118.7380129730472
2007,,Услуги,117.92030126670579
2008,,Услуги,120.53743926164624
2009,,Услуги,119.77754082076332
